player_id,Year,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
1071,1982,SG,23,SDC,63,0.499,0.231,0.6,0.2,0.8,165,364,0.453,156,332,0.47,0.466,61,84,0.726,156,123,400
1071,1983,SG,24,SDC,58,0.472,0.202,0.2,0.2,0.4,91,213,0.427,88,200,0.44,0.434,34,43,0.791,66,79,219
1072,1982,SG,23,CHI,6,0.377,1.5,0,0.1,0.1,0,4,0,0,3,0,0,5,6,0.833,5,6,5
1073,1982,PG,23,TOT,9,0.509,0.938,-0.2,0,-0.1,7,16,0.438,7,16,0.438,0.438,9,15,0.6,15,17,23
1073,1982,PG,23,NJN,3,0.458,1.2,-0.1,0,-0.1,2,5,0.4,2,5,0.4,0.4,3,6,0.5,4,4,7
1073,1982,PG,23,DEN,6,0.535,0.818,-0.1,0,-0.1,5,11,0.455,5,11,0.455,0.455,6,9,0.667,11,13,16
1074,1982,PF,23,UTA,49,0.49,0.304,0.1,0.1,0.2,60,135,0.444,60,133,0.451,0.444,30,41,0.732,7,58,150
1074,1986,PF,27,NJN,29,0.449,0.53,-0.1,0.2,0.1,28,83,0.337,27,78,0.346,0.343,35,44,0.795,4,23,92
1075,1982,PF,22,SDC,81,0.553,0.434,2.9,0.4,3.3,554,1056,0.525,554,1054,0.526,0.525,284,458,0.62,146,341,1392
1075,1983,PF,23,SDC,79,0.529,0.444,3.3,1,4.3,519,1099,0.472,519,1091,0.476,0.472,353,488,0.723,192,333,1391
1075,1984,PF,24,SEA,82,0.563,0.423,4,2.1,6.1,554,1110,0.499,554,1098,0.505,0.499,375,469,0.8,133,309,1483
1075,1985,PF,25,SEA,81,0.56,0.439,3.1,2.9,5.9,629,1302,0.483,623,1280,0.487,0.485,475,571,0.832,209,312,1739
1075,1986,PF,26,SEA,66,0.551,0.446,2.4,2.5,4.8,432,928,0.466,419,880,0.476,0.473,346,414,0.836,132,248,1223
1075,1987,PF,27,SEA,82,0.554,0.436,5.3,2.1,7.4,660,1446,0.456,606,1301,0.466,0.475,535,630,0.849,245,307,1909
1075,1988,PF,28,SEA,82,0.526,0.38,3.7,2.7,6.4,611,1364,0.448,578,1255,0.461,0.46,419,519,0.807,212,297,1674
1075,1989,PF,29,PHO,81,0.547,0.364,5.1,4.1,9.2,774,1643,0.471,746,1557,0.479,0.48,509,598,0.851,231,271,2085
1075,1990,PF,30,PHO,81,0.579,0.4,7.5,3.7,11.2,810,1617,0.501,786,1531,0.513,0.508,557,647,0.861,190,260,2201
1075,1991,PF,31,PHO,76,0.513,0.361,2.4,3,5.4,556,1271,0.437,536,1198,0.447,0.445,379,459,0.826,194,235,1511
1075,1992,PF,32,PHO,69,0.501,0.314,1.9,2.5,4.4,426,989,0.431,408,940,0.434,0.44,258,311,0.83,142,196,1128
1075,1993,PF,33,PHO,73,0.529,0.402,2.6,1.8,4.5,320,716,0.447,309,688,0.449,0.455,241,288,0.837,101,212,892
1075,1994,PF,34,UTA,80,0.512,0.376,1.8,2.1,3.9,329,748,0.44,315,703,0.448,0.449,221,281,0.786,79,232,893
1075,1995,PF,35,UTA,81,0.517,0.316,1.2,1.4,2.5,195,427,0.457,191,403,0.474,0.461,109,135,0.807,73,173,503
1075,1997,PF,37,CHH,12,0.29,0.129,-0.5,0,-0.4,7,31,0.226,5,28,0.179,0.258,3,4,0.75,4,14,19
1075,1998,PF,38,PHI,1,1.042,1,0,0,0.1,2,2,1,2,2,1,1,2,2,1,0,2,6
1076,1983,C,25,TOT,20,0.531,0.403,-0.1,0.3,0.2,37,72,0.514,37,72,0.514,0.514,16,29,0.552,17,49,90
1076,1983,C,25,WSB,5,0.579,1,0,0.1,0,5,9,0.556,5,9,0.556,0.556,5,9,0.556,2,7,15
1076,1983,C,25,SDC,13,0.538,0.339,0.1,0.2,0.2,31,59,0.525,31,59,0.525,0.525,11,20,0.55,15,39,73
1076,1985,C,27,SEA,3,0.482,0.4,0.1,0.1,0.1,7,15,0.467,7,15,0.467,0.467,3,6,0.5,2,7,17
1077,1982,SF,23,WSB,54,0.514,0.201,0,0.8,0.9,88,184,0.478,88,182,0.484,0.478,30,37,0.811,31,89,206
1077,1983,SF,24,WSB,74,0.489,0.167,-0.3,1.8,1.5,251,534,0.47,249,524,0.475,0.472,56,89,0.629,73,122,560
1077,1984,SF,25,WSB,46,0.491,0.179,-0.2,0.6,0.3,103,218,0.472,102,209,0.488,0.475,24,39,0.615,30,58,231
1077,1985,SF,26,TOT,61,0.467,0.174,-0.1,1.1,1,153,356,0.43,152,346,0.439,0.431,51,62,0.823,51,113,358
1077,1985,SF,26,WSB,4,0.298,0.4,-0.1,0,-0.1,2,10,0.2,2,10,0.2,0.2,3,4,0.75,1,3,7
1077,1985,SF,26,MIL,57,0.472,0.168,0,1.1,1,151,346,0.436,150,336,0.446,0.438,48,58,0.828,50,110,351
1077,1986,SF,27,MIL,57,0.512,0.189,0.8,1.2,2.1,188,397,0.474,185,373,0.496,0.477,61,75,0.813,55,113,440
1077,1988,SF,29,TOT,21,0.436,0.087,-0.3,0,-0.3,48,115,0.417,47,98,0.48,0.422,7,10,0.7,20,29,104
1077,1988,SF,29,SAS,16,0.454,0.103,-0.1,0,-0.1,42,97,0.433,41,82,0.5,0.438,7,10,0.7,17,25,92
1077,1989,SF,30,CHI,49,0.459,0.137,0.1,0.4,0.5,81,190,0.426,77,175,0.44,0.437,19,26,0.731,31,58,185
1077,1990,SF,31,CHI,53,0.402,0.051,-0.5,0.3,-0.2,58,158,0.367,51,133,0.383,0.389,7,8,0.875,18,52,130
1078,1982,PF,23,KCK,30,0.541,0.331,0.3,0.8,1.1,62,121,0.512,62,121,0.512,0.512,26,40,0.65,42,81,150
1078,1983,PF,24,KCK,22,0.369,0.265,0,0.3,0.3,11,34,0.324,11,34,0.324,0.324,6,9,0.667,6,27,28
1078,1984,PF,25,DEN,43,0.411,0.242,-0.3,0.3,0.1,36,99,0.364,33,89,0.371,0.379,15,24,0.625,45,83,90
1079,1982,PG,23,CLE,33,0.41,0.291,-0.3,0,-0.2,29,79,0.367,29,75,0.387,0.367,15,23,0.652,34,40,73
1080,1982,SG,25,SDC,64,0.515,0.262,0.3,0.2,0.5,181,389,0.465,163,330,0.494,0.488,67,102,0.657,146,147,447
1080,1983,SG,26,SDC,3,0.363,0.333,0,0,0,1,6,0.167,0,4,0,0.25,2,2,1,1,0,5
1081,1982,SF,22,PHO,32,0.525,0.243,0.1,0.1,0.2,17,37,0.459,15,33,0.455,0.486,7,9,0.778,15,19,43
1082,1982,PG,22,PHI,42,0.463,0.18,-0.1,0.4,0.2,65,150,0.433,65,141,0.461,0.433,20,27,0.741,45,37,150
1082,1983,PG,23,PHI,81,0.509,0.234,1.1,1.7,2.7,228,483,0.472,228,475,0.48,0.472,86,113,0.761,221,119,542
1082,1984,PG,24,PHI,60,0.417,0.217,-0.6,0.8,0.1,84,221,0.38,84,220,0.382,0.38,34,48,0.708,90,78,202
1082,1985,PG,25,LAC,16,0.594,0.364,0.4,0.2,0.6,36,66,0.545,36,66,0.545,0.545,19,24,0.792,38,10,91
1082,1986,PG,26,LAC,73,0.511,0.262,0.3,0.5,0.8,262,577,0.454,261,568,0.46,0.455,132,151,0.874,259,87,657
1082,1987,PG,27,SAC,8,0.367,0.438,-0.3,0.1,-0.3,9,32,0.281,9,28,0.321,0.281,10,14,0.714,29,7,28
1082,1988,PG,28,SAC,16,0.511,0.278,-0.2,0,-0.2,54,115,0.47,54,113,0.478,0.47,24,32,0.75,92,10,132
1083,1982,C,23,POR,68,0.549,0.458,-0.2,0.8,0.6,83,166,0.5,82,165,0.497,0.503,52,76,0.684,59,163,219
1083,1986,C,27,LAL,8,0.593,0.73,0.2,0.2,0.3,20,37,0.541,20,37,0.541,0.541,18,27,0.667,3,25,58
1083,1988,C,29,SAS,69,0.574,0.518,0.5,0.9,1.4,139,280,0.496,139,279,0.498,0.496,117,145,0.807,86,197,395
1083,1989,C,30,SAS,5,0.392,0.16,-0.2,0.1,-0.1,9,25,0.36,9,25,0.36,0.36,3,4,0.75,5,15,21
1084,1982,PG,26,DET,4,0.47,0.143,0.1,0,0.1,3,7,0.429,3,7,0.429,0.429,1,1,1,8,7,7
1085,1982,C,26,TOT,35,0.521,0.477,0.5,0.5,0.9,54,111,0.486,54,111,0.486,0.486,32,53,0.604,28,71,140
1085,1982,C,26,SAS,9,0.494,0.667,0.1,0.1,0.2,8,18,0.444,8,18,0.444,0.444,7,12,0.583,4,17,23
1085,1982,C,26,DET,26,0.527,0.441,0.4,0.4,0.8,46,93,0.495,46,93,0.495,0.495,25,41,0.61,24,54,117
1085,1983,C,27,CLE,65,0.495,0.235,0.4,0.8,1.2,104,217,0.479,104,216,0.481,0.479,29,51,0.569,36,215,237
1085,1984,C,28,SEA,43,0.507,0.28,0,0.3,0.3,26,50,0.52,26,50,0.52,0.52,5,14,0.357,13,52,57
1085,1985,C,29,PHI,11,0.557,0.222,0.1,0.1,0.3,10,18,0.556,10,18,0.556,0.556,2,4,0.5,1,19,22
1085,1986,C,30,UTA,58,0.433,0.414,-0.3,0.4,0.2,39,87,0.448,39,87,0.448,0.448,11,36,0.306,7,81,89
1086,1982,SG,22,TOT,49,0.506,0.285,0.4,0.3,0.7,79,172,0.459,79,172,0.459,0.459,38,49,0.776,27,48,196
1086,1982,SG,22,BOS,11,0.428,0.385,-0.1,0.1,0,10,26,0.385,10,26,0.385,0.385,6,10,0.6,5,5,26
1086,1982,SG,22,CHI,38,0.521,0.267,0.5,0.2,0.7,69,146,0.473,69,146,0.473,0.473,32,39,0.821,22,43,170
1086,1983,SG,23,CHI,78,0.511,0.296,1,0.7,1.7,199,426,0.467,197,413,0.477,0.469,92,126,0.73,105,132,492
1086,1984,SG,24,IND,2,0.521,1,0,0,0,1,4,0.25,1,4,0.25,0.25,4,4,1,0,3,6
1087,1982,SG,25,LAL,7,0.552,0.3,0,0.1,0.1,11,20,0.55,11,20,0.55,0.55,3,6,0.5,7,13,25
1087,1983,SG,26,LAL,48,0.461,0.356,0.2,0.3,0.6,53,135,0.393,53,133,0.398,0.393,38,48,0.792,24,62,144
1087,1984,SG,27,SEA,25,0.461,0.44,-0.1,0.1,0,20,50,0.4,19,49,0.388,0.41,14,22,0.636,14,24,55
1088,1982,PG,23,WSB,79,0.467,0.251,-0.5,2.5,2.1,336,812,0.414,319,733,0.435,0.424,153,204,0.75,380,196,842
1088,1983,PG,24,WSB,68,0.473,0.332,-0.4,3.3,3,321,786,0.408,307,725,0.423,0.417,196,261,0.751,549,170,852
1088,1984,PG,25,WSB,82,0.516,0.3,2.1,2.2,4.3,392,840,0.467,381,797,0.478,0.473,187,252,0.742,567,174,982
1088,1985,PG,26,WSB,46,0.535,0.268,0.9,1.1,1.9,175,358,0.489,169,341,0.496,0.497,72,96,0.75,143,72,428
1088,1986,PG,27,WSB,14,0.495,0.351,0.2,0.3,0.5,69,154,0.448,69,151,0.457,0.448,38,54,0.704,76,30,176
1088,1987,PG,28,WSB,18,0.512,0.383,0.1,0.4,0.5,59,128,0.461,59,127,0.465,0.461,35,49,0.714,58,31,153
1088,1988,PG,29,WSB,75,0.492,0.299,0.4,1.3,1.6,216,498,0.434,215,489,0.44,0.435,121,149,0.812,188,120,554
1088,1989,PG,30,HOU,67,0.512,0.378,-0.3,1,0.6,109,246,0.443,108,240,0.45,0.445,75,93,0.806,181,91,294
1088,1993,PG,34,PHO,77,0.481,0.244,0.3,1.2,1.5,136,312,0.436,135,300,0.45,0.438,59,76,0.776,186,112,332
1088,1994,PG,35,PHO,70,0.492,0.231,0.6,0.6,1.2,134,299,0.448,132,287,0.46,0.452,54,69,0.783,148,120,324
1089,1982,C,24,KCK,78,0.635,0.512,2.2,2.2,4.4,395,644,0.613,395,644,0.613,0.613,212,330,0.642,91,372,1002
1089,1983,C,25,KCK,79,0.629,0.545,2.5,1.9,4.4,371,595,0.624,371,595,0.624,0.624,186,324,0.574,95,323,928
1089,1984,C,26,TOT,81,0.577,0.531,0.5,1.9,2.4,302,540,0.559,302,540,0.559,0.559,165,287,0.575,81,307,769
1089,1984,C,26,KCK,50,0.57,0.518,0.2,1.2,1.4,189,342,0.553,189,342,0.553,0.553,101,177,0.571,63,188,479
1089,1984,C,26,CHI,31,0.588,0.556,0.3,0.7,1,113,198,0.571,113,198,0.571,0.571,64,110,0.582,18,119,290
1089,1985,C,27,CHI,74,0.593,0.488,1.4,1.7,3.1,281,516,0.545,281,513,0.548,0.545,181,252,0.718,64,265,743
1089,1986,C,28,SAS,71,0.667,0.651,3,1.9,4.9,362,573,0.632,362,573,0.632,0.632,259,373,0.694,95,291,983
1089,1987,C,29,POR,79,0.602,0.551,2.1,2.4,4.4,494,889,0.556,494,889,0.556,0.556,342,490,0.698,155,340,1330
1089,1988,C,30,POR,43,0.554,0.51,0.2,1.1,1.3,258,488,0.529,258,487,0.53,0.529,146,249,0.586,57,151,662
1089,1989,C,31,POR,72,0.536,0.434,0.5,1.3,1.7,296,565,0.524,296,565,0.524,0.524,129,245,0.527,105,254,721
1089,1990,C,32,TOT,25,0.545,0.38,-0.1,0.2,0,48,92,0.522,48,92,0.522,0.522,21,35,0.6,17,56,117
1089,1990,C,32,SEA,21,0.555,0.389,0.1,0.2,0.2,48,90,0.533,48,90,0.533,0.533,21,35,0.6,16,52,117
1089,1991,C,33,GSW,24,0.568,0.587,0,0.2,0.2,34,63,0.54,34,63,0.54,0.54,22,37,0.595,17,50,90
1090,1982,SF,22,NJN,76,0.517,0.211,-0.2,2.6,2.4,391,812,0.482,388,799,0.486,0.483,133,171,0.778,142,261,918
1090,1983,SF,23,NJN,79,0.508,0.185,1.7,3.9,5.7,582,1226,0.475,576,1203,0.479,0.477,176,227,0.775,291,278,1346
1090,1984,SF,24,NJN,79,0.541,0.312,1.5,2.8,4.3,465,946,0.492,462,924,0.5,0.493,232,295,0.786,203,258,1165
1090,1985,SF,25,NJN,42,0.531,0.226,1,0.9,1.9,226,460,0.491,226,452,0.5,0.491,85,104,0.817,58,110,537
1090,1986,SF,26,NJN,73,0.498,0.211,0,1.9,1.9,438,961,0.456,434,938,0.463,0.458,167,203,0.823,181,205,1047
1090,1987,SF,27,NJN,61,0.472,0.175,-0.6,0.8,0.2,244,573,0.426,231,541,0.427,0.437,81,100,0.81,103,177,582
1090,1988,SF,28,PHI,72,0.442,0.191,-0.9,0.8,-0.1,211,540,0.391,194,491,0.395,0.406,78,103,0.757,109,219,517
1090,1989,SF,29,SAS,46,0.47,0.147,-0.7,0.7,0,141,327,0.431,133,295,0.451,0.443,37,48,0.771,79,97,327
1090,1992,SF,32,WSB,6,0.462,0.267,0,0.1,0.1,11,30,0.367,9,23,0.391,0.4,7,8,0.875,5,7,31
1091,1982,SF,22,POR,54,0.561,0.311,0.3,0.3,0.6,100,196,0.51,100,195,0.513,0.51,50,61,0.82,28,83,250
1091,1983,SF,23,POR,59,0.467,0.206,0.1,0.5,0.7,107,252,0.425,106,246,0.431,0.427,42,52,0.808,58,67,257
1091,1984,SF,24,POR,64,0.547,0.257,0.6,0.5,1,128,261,0.49,126,248,0.508,0.494,60,67,0.896,51,67,318
1091,1986,SF,26,TOT,74,0.531,0.259,1.6,1.3,3,245,514,0.477,238,484,0.492,0.483,111,133,0.835,117,155,608
1091,1986,SF,26,MIL,44,0.509,0.263,0.8,1,1.8,109,243,0.449,106,230,0.461,0.455,55,64,0.859,64,88,276
1091,1986,SF,26,SAS,30,0.551,0.255,0.8,0.4,1.2,136,271,0.502,132,254,0.52,0.509,56,69,0.812,53,67,332
1091,1989,SF,29,LAL,37,0.421,0.072,-0.3,0.2,-0.1,27,69,0.391,25,65,0.385,0.406,4,5,0.8,15,27,60
1092,1982,C,26,SDC,2,0.266,2,0,0,0,1,2,0.5,1,2,0.5,0.5,0,4,0,2,3,2
1093,1982,C,23,MIL,80,0.531,0.429,-0.9,2.6,1.7,149,287,0.519,149,287,0.519,0.519,64,123,0.52,84,239,362
1093,1983,PF,24,MIL,80,0.543,0.471,-0.2,3.9,3.8,272,514,0.529,272,514,0.529,0.529,130,242,0.537,111,328,674
1093,1984,PF,25,MIL,82,0.529,0.355,-0.1,4.1,4,256,512,0.5,256,512,0.5,0.5,114,182,0.626,110,327,626
1093,1985,C,26,MIL,81,0.559,0.438,1,4.3,5.3,322,598,0.538,322,597,0.539,0.538,154,262,0.588,127,287,798
1093,1986,C,27,MIL,81,0.573,0.461,1.6,3.8,5.5,318,577,0.551,318,575,0.553,0.551,160,266,0.602,101,300,796
1093,1987,C,28,SEA,75,0.542,0.386,1.4,2.7,4.1,346,687,0.504,346,686,0.504,0.504,179,265,0.675,110,289,871
1093,1988,C,29,SEA,82,0.541,0.548,1.4,2.8,4.1,173,343,0.504,172,341,0.504,0.506,114,188,0.606,58,319,461
1093,1989,C,30,SEA,82,0.529,0.328,1.3,2.3,3.7,271,543,0.499,271,543,0.499,0.499,115,178,0.646,54,310,657
1093,1990,C,31,GSW,3,0.542,0.875,0.1,0,0.1,4,8,0.5,4,7,0.571,0.5,4,7,0.571,2,8,12
1093,1991,C,32,GSW,77,0.509,0.514,0.2,1.7,1.9,188,393,0.478,188,392,0.48,0.478,115,202,0.569,93,282,491
1093,1992,C,33,GSW,26,0.545,0.418,0.1,0.4,0.4,44,79,0.557,44,79,0.557,0.557,14,33,0.424,14,61,102
1093,1993,C,34,GSW,20,0.472,0.31,-0.3,0.1,-0.2,19,42,0.452,19,42,0.452,0.452,7,13,0.538,5,40,45
1093,1995,C,36,MIL,60,0.507,0.522,0,1,1,66,134,0.493,66,133,0.496,0.493,35,70,0.5,12,146,167
1093,1996,C,37,TOT,64,0.537,0.61,-0.1,1,0.9,51,105,0.486,51,105,0.486,0.486,41,64,0.641,19,136,143
1093,1996,C,37,MIL,7,0.506,0.222,0,0.1,0.1,4,9,0.444,4,9,0.444,0.444,2,2,1,4,15,10
1093,1996,C,37,BOS,57,0.539,0.646,-0.1,0.9,0.8,47,96,0.49,47,96,0.49,0.49,39,62,0.629,15,121,133
1093,1997,C,38,BOS,53,0.48,0.403,0,0.3,0.3,32,77,0.416,32,77,0.416,0.416,23,31,0.742,13,95,87
1094,1982,SG,22,GSW,16,0.572,0.244,0,0.1,0.1,25,45,0.556,25,45,0.556,0.556,7,11,0.636,6,20,57
1094,1983,SG,23,GSW,73,0.548,0.246,1.5,1.1,2.6,293,566,0.518,292,562,0.52,0.519,100,139,0.719,130,109,687
1094,1984,SG,24,HOU,82,0.555,0.252,2.6,2,4.6,610,1182,0.516,607,1169,0.519,0.517,235,298,0.789,321,211,1458
1094,1985,SG,25,HOU,82,0.558,0.253,2.8,1.9,4.7,457,869,0.526,455,861,0.528,0.527,161,220,0.732,280,196,1077
1094,1986,SG,26,HOU,82,0.567,0.211,4.5,1.8,6.3,592,1119,0.529,589,1104,0.534,0.53,199,236,0.843,300,216,1386
1094,1987,SG,27,HOU,32,0.569,0.277,1,0.6,1.6,165,310,0.532,164,303,0.541,0.534,65,86,0.756,90,69,396
1094,1990,SG,30,TOT,21,0.575,0.302,-0.2,0.1,0,30,53,0.566,30,53,0.566,0.566,9,16,0.563,11,12,69
1094,1990,SG,30,HOU,19,0.577,0.314,0,0.1,0.1,29,51,0.569,29,51,0.569,0.569,9,16,0.563,11,9,67
1095,1982,SF,22,KCK,71,0.498,0.239,0.4,1.1,1.5,208,448,0.464,208,437,0.476,0.464,77,107,0.72,88,147,493
1095,1983,SF,23,KCK,66,0.498,0.267,0.2,0.7,0.9,138,300,0.46,133,291,0.457,0.468,53,80,0.663,72,98,334
1095,1984,SF,24,TOT,11,0.493,0.302,0,0.1,0.1,19,43,0.442,18,40,0.45,0.453,9,13,0.692,14,16,48
1095,1984,SF,24,KCK,10,0.493,0.302,0,0.1,0.1,19,43,0.442,18,40,0.45,0.453,9,13,0.692,14,15,48
1096,1982,SF,23,ATL,79,0.495,0.357,-0.4,1.8,1.4,210,484,0.434,210,481,0.437,0.434,134,173,0.775,47,225,554
1096,1983,SF,24,ATL,73,0.528,0.364,0.5,1.2,1.8,170,360,0.472,170,356,0.478,0.472,101,131,0.771,71,189,441
1096,1984,SF,25,NYK,8,0.49,0.433,0,0.1,0.1,12,30,0.4,12,30,0.4,0.4,11,13,0.846,3,17,35
1097,1982,SG,25,PHO,8,0.691,0.385,0.1,0,0.1,9,13,0.692,9,13,0.692,0.692,3,5,0.6,3,3,21
1098,1982,PF,22,GSW,30,0.466,0.488,0.1,0.3,0.4,34,84,0.405,34,84,0.405,0.405,27,41,0.659,20,52,95
1098,1983,PF,23,TOT,56,0.533,0.484,0.3,0.4,0.7,58,126,0.46,58,124,0.468,0.46,47,61,0.77,24,84,163
1098,1983,PF,23,GSW,14,0.542,0.621,0.1,0.1,0.2,13,29,0.448,13,29,0.448,0.448,14,18,0.778,4,26,40
1098,1983,PF,23,POR,42,0.531,0.443,0.2,0.3,0.5,45,97,0.464,45,95,0.474,0.464,33,43,0.767,20,58,123
1098,1984,PF,24,SDC,57,0.469,0.284,-0.1,0.3,0.1,85,197,0.431,85,194,0.438,0.431,38,56,0.679,37,77,208
1098,1985,PF,25,HOU,34,0.506,0.238,0,0.1,0.2,20,42,0.476,20,41,0.488,0.476,7,10,0.7,9,22,47
1098,1986,PF,26,HOU,22,0.613,0.595,0.2,0.2,0.4,24,42,0.571,24,41,0.585,0.571,17,25,0.68,6,25,65
1098,1987,PF,27,MIL,7,0.548,0.412,0.1,0.1,0.2,8,17,0.471,8,17,0.471,0.471,6,7,0.857,2,14,22
1099,1982,SF,22,LAL,39,0.489,0.308,-0.1,0.3,0.2,80,172,0.465,80,168,0.476,0.465,31,53,0.585,16,59,191
1099,1983,SF,23,LAL,39,0.451,0.141,0,0.2,0.2,69,163,0.423,68,156,0.436,0.426,17,23,0.739,26,50,156
1099,1984,SF,24,LAL,77,0.597,0.193,1.8,1,2.8,347,584,0.594,345,572,0.603,0.596,61,113,0.54,81,176,757
1099,1985,SF,25,LAL,76,0.567,0.261,2.1,0.9,3,329,612,0.538,307,551,0.557,0.556,94,160,0.588,71,147,774
1099,1986,SF,26,LAL,71,0.513,0.118,0.7,1.2,1.9,252,544,0.463,211,430,0.491,0.501,42,64,0.656,83,131,587
1099,1987,SF,27,ATL,76,0.534,0.202,1.7,1.5,3.2,311,677,0.459,225,448,0.502,0.523,80,137,0.584,149,156,788
1099,1988,SF-SG,28,TOT,48,0.5,0.192,0.5,0.6,1.1,223,530,0.421,170,370,0.459,0.471,76,102,0.745,71,81,575
1099,1988,SG,28,ATL,11,0.467,0.115,0,0.1,0.1,22,52,0.423,17,33,0.515,0.471,2,6,0.333,13,6,51
1099,1988,SF,28,SAC,37,0.504,0.201,0.5,0.5,1,201,478,0.421,153,337,0.454,0.471,74,96,0.771,58,75,524
1099,1989,SG,29,NJN,80,0.529,0.157,1.2,1.1,2.3,434,917,0.473,341,662,0.515,0.524,77,144,0.535,116,184,1038
1099,1990,SF,30,PHO,14,0.53,0.241,0.1,0.3,0.4,42,87,0.483,34,64,0.531,0.529,10,21,0.476,16,28,102
1100,1982,SG,23,LAL,36,0.355,0.195,-0.5,0.2,-0.3,28,87,0.322,28,85,0.329,0.322,11,17,0.647,14,45,67
1100,1984,SG,25,IND,61,0.467,0.264,-0.3,1,0.6,152,371,0.41,149,354,0.421,0.414,80,98,0.816,114,133,387
1100,1985,SG,26,NJN,29,0.539,0.321,0.4,0.5,0.9,61,134,0.455,56,121,0.463,0.474,38,43,0.884,58,63,165
1100,1986,SG,27,WSB,30,0.485,0.181,0.1,0.6,0.7,61,166,0.367,34,91,0.374,0.449,25,30,0.833,23,54,174
1100,1987,SG,28,NJN,56,0.554,0.169,1,0.7,1.7,153,337,0.454,101,213,0.474,0.531,43,57,0.754,93,141,401
1100,1988,SG,29,NJN,31,0.525,0.229,0.2,0.2,0.5,43,109,0.394,27,59,0.458,0.468,24,25,0.96,40,55,126
1101,1982,PF,22,PHO,80,0.543,0.268,0.3,2.1,2.4,227,436,0.521,227,435,0.522,0.521,75,117,0.641,82,169,529
1101,1983,PF,23,PHO,82,0.573,0.268,4.8,5.6,10.5,588,1069,0.55,587,1066,0.551,0.551,193,287,0.672,197,254,1370
1101,1984,PF,24,PHO,82,0.605,0.337,6.2,3.7,9.8,601,1044,0.576,601,1037,0.58,0.576,249,352,0.707,214,274,1451
1101,1985,PF,25,PHO,61,0.612,0.29,4.7,3.2,7.9,515,877,0.587,514,875,0.587,0.588,180,254,0.709,159,185,1211
1101,1986,PF,26,PHO,73,0.616,0.444,5.3,3.2,8.4,582,1001,0.581,582,993,0.586,0.581,310,444,0.698,240,247,1474
1101,1987,PF,27,PHO,69,0.607,0.464,7.3,2.8,10.2,585,1062,0.551,584,1057,0.553,0.551,381,493,0.773,233,223,1552
1101,1988,PF,28,TOT,67,0.586,0.424,5.1,2.9,8,487,920,0.529,485,914,0.531,0.53,304,390,0.779,207,242,1280
1101,1988,PF,28,PHO,40,0.581,0.404,2.8,1.6,4.3,327,616,0.531,325,611,0.532,0.532,187,249,0.751,123,152,843
1101,1988,PF,28,CLE,27,0.597,0.464,2.3,1.3,3.6,160,304,0.526,160,303,0.528,0.526,117,141,0.83,84,90,437
1101,1989,PF,29,CLE,73,0.59,0.363,5.7,4.7,10.3,496,920,0.539,496,916,0.541,0.539,267,334,0.799,159,186,1259
1101,1990,PF,30,CLE,62,0.554,0.296,3.5,3,6.5,412,807,0.511,411,806,0.51,0.511,186,239,0.778,161,185,1011
1101,1991,PF,31,CLE,80,0.567,0.273,6.1,3.6,9.8,635,1211,0.524,633,1203,0.526,0.525,265,330,0.803,237,219,1537
1101,1992,PF,32,CLE,81,0.586,0.31,8.2,4,12.2,556,1032,0.539,556,1026,0.542,0.539,263,320,0.822,232,200,1375
1101,1993,PF,33,CLE,77,0.587,0.254,6.3,4.4,10.7,533,971,0.549,533,967,0.551,0.549,202,247,0.818,223,223,1268
1101,1994,PF,34,CLE,33,0.526,0.271,1.4,1.4,2.8,153,314,0.487,153,314,0.487,0.487,64,85,0.753,49,96,370
1101,2016,PF,23,LAL,63,0.544,0.157,1.3,0.9,2.2,158,300,0.527,157,290,0.541,0.528,32,47,0.681,44,124,349
1101,2017,PF,24,LAL,63,0.567,0.222,2.1,1.5,3.5,190,361,0.526,180,325,0.554,0.54,59,80,0.738,96,149,449
1102,1982,C,23,DAL,63,0.489,0.364,0.3,1.2,1.5,137,297,0.461,137,297,0.461,0.461,63,108,0.583,61,190,337
1102,1983,C,24,DAL,81,0.511,0.394,1.8,1.1,2.9,174,355,0.49,173,354,0.489,0.492,77,140,0.55,115,287,426
1102,1984,C,25,DAL,82,0.544,0.31,2.5,2.3,4.8,272,523,0.52,271,519,0.522,0.521,101,162,0.623,176,283,646
1102,1985,C,26,DAL,82,0.504,0.323,1.3,2,3.3,196,434,0.452,196,428,0.458,0.452,108,140,0.771,183,262,500
1102,1986,PF,27,TOT,80,0.554,0.378,2.2,0.9,3.1,351,694,0.506,351,691,0.508,0.506,194,262,0.74,62,267,896
1102,1986,PF,27,DAL,13,0.537,0.403,0.3,0.1,0.4,37,72,0.514,37,71,0.521,0.514,17,29,0.586,14,38,91
1102,1986,PF,27,LAC,67,0.556,0.375,1.9,0.8,2.7,314,622,0.505,314,620,0.506,0.505,177,233,0.76,48,229,805
1102,1987,PF,28,TOT,66,0.511,0.364,0.1,0.7,0.7,155,330,0.47,155,326,0.475,0.47,81,120,0.675,25,156,391
1102,1987,PF,28,LAC,38,0.507,0.349,-0.1,0.4,0.3,119,252,0.472,119,249,0.478,0.472,57,88,0.648,18,118,295
